date,open,high,low,close,volume
2026-05-04T12:00,7228.379883,7244.540039,7174.120117,7192.529785,659125619
2026-05-04T16:00,7192.589844,7212.799805,7186.779785,7201.459961,1178658000
2026-05-05T12:00,7233.620117,7261.779785,7233.620117,7258.77002,1345447000
2026-05-05T16:00,7258.669922,7273.259766,7254.709961,7259.470215,1277132000
2026-05-06T12:00,7294.140137,7348.350098,7294.140137,7341.339844,743166617
2026-05-06T16:00,7341.240234,7369.220215,7329.350098,7363.680176,1438377000
2026-05-07T12:00,7376.779785,7385.02002,7339.830078,7357.080078,770489530
2026-05-07T16:00,7357.0,7361.810059,7321.25,7337.109863,1426384000
2026-05-08T12:00,7362.970215,7400.089844,7362.970215,7397.560059,648807262
2026-05-08T16:00,7397.660156,7401.5,7384.100098,7397.430176,1417143000
2026-05-11T12:00,7385.310059,7426.22998,7384.200195,7425.299805,702877287
2026-05-11T16:00,7425.330078,7428.970215,7402.75,7412.950195,1364313000
2026-05-12T12:00,7390.629883,7394.370117,7338.540039,7348.169922,694452387
2026-05-12T16:00,7348.160156,7409.569824,7338.709961,7401.629883,1322802000
2026-05-13T12:00,7409.120117,7440.569824,7375.129883,7438.649902,692615238
2026-05-13T16:00,7438.629883,7460.040039,7435.77002,7444.879883,1357155000
2026-05-14T12:00,7454.399902,7517.120117,7454.399902,7501.850098,660594400
2026-05-14T16:00,7501.52002,7508.069824,7484.359863,7502.040039,1200180000
2026-05-15T12:00,7445.109863,7447.25,7397.5,7432.669922,596276882
2026-05-15T16:00,7433.799805,7454.850098,7404.660156,7409.180176,1269101000
2026-05-18T12:00,7415.069824,7434.060059,7364.930176,7366.47998,642954592
2026-05-18T16:00,7366.77002,7406.040039,7353.169922,7403.100098,1274733000
2026-05-19T12:00,7375.75,7381.640137,7333.680176,7363.720215,643177255
2026-05-19T16:00,7363.600098,7395.319824,7343.899902,7354.959961,1261380000
2026-05-20T12:00,7369.189941,7435.689941,7357.459961,7408.370117,681562072
2026-05-20T16:00,7408.22998,7433.580078,7404.390137,7432.77002,1203305000
2026-05-21T12:00,7410.779785,7424.430176,7389.47998,7405.620117,524214840
2026-05-21T16:00,7405.569824,7465.959961,7398.819824,7446.049805,1260642000
2026-05-22T12:00,7468.819824,7499.459961,7463.290039,7490.990234,548338473
2026-05-22T16:00,7491.080078,7506.319824,7467.589844,7474.069824,1109275000
2026-05-26T12:00,7511.790039,7539.089844,7501.100098,7515.299805,613380349
2026-05-26T16:00,7515.220215,7525.990234,7502.549805,7519.470215,1129175000
2026-05-27T12:00,7526.009766,7530.720215,7500.859863,7514.180176,646007425
2026-05-27T16:00,7514.040039,7528.160156,7499.720215,7521.290039,1191807000
2026-05-28T12:00,7519.819824,7565.589844,7508.040039,7561.0,651756159
2026-05-28T16:00,7561.040039,7568.720215,7558.180176,7563.430176,1273520000
2026-05-29T12:00,7579.330078,7599.379883,7563.549805,7584.359863,738528902
2026-05-29T16:00,7584.279785,7595.169922,7568.560059,7581.25,1538672000
2026-06-01T12:00,7582.290039,7591.939941,7562.609863,7585.040039,765421196
2026-06-01T16:00,7585.009766,7617.660156,7585.009766,7600.25,1436273000
2026-06-02T12:00,7595.399902,7620.899902,7582.990234,7610.649902,708959078
2026-06-02T16:00,7610.52002,7616.759766,7602.439941,7610.509766,1266943000
2026-06-03T12:00,7605.310059,7605.350098,7555.160156,7558.640137,679962420
2026-06-03T16:00,7558.77002,7576.450195,7551.220215,7556.819824,1366420000
2026-06-04T12:00,7516.540039,7581.620117,7516.540039,7579.439941,660179424
2026-06-04T16:00,7579.450195,7598.189941,7575.160156,7584.819824,1255714000
2026-06-05T12:00,7537.359863,7541.810059,7458.959961,7460.049805,661371029
2026-06-05T16:00,7460.22998,7465.529785,7368.629883,7384.669922,1596002000
2026-06-08T12:00,7440.569824,7466.810059,7420.200195,7435.569824,559679033
2026-06-08T16:00,7435.509766,7442.609863,7395.129883,7405.810059,1148937000
2026-06-09T12:00,7438.660156,7483.149902,7265.060059,7285.490234,801894727
