date,open,high,low,close,volume
2026-05-28T04:00,72.495003,73.790001,72.0,73.720001,3964
2026-05-28T08:00,73.724998,73.879997,72.959999,73.254997,2904
2026-05-28T12:00,73.275002,75.349998,73.029999,75.345001,16320
2026-05-28T16:00,75.349998,76.300003,75.095001,75.849998,8295
2026-05-28T20:00,75.839996,76.099998,75.82,75.964996,738
2026-05-29T00:00,75.985001,76.724998,75.584999,75.745003,4787
2026-05-29T04:00,75.785004,76.260002,75.470001,75.845001,3035
2026-05-29T08:00,75.82,76.065002,75.214996,76.0,3418
2026-05-29T12:00,76.0,76.959999,74.815002,76.014999,14874
2026-05-29T16:00,76.029999,76.269997,75.595001,75.834999,6698
2026-05-29T20:00,75.855003,75.964996,75.550003,75.875,604
2026-05-31T20:00,74.970001,76.004997,74.875,75.900002,1275
2026-06-01T00:00,75.849998,76.294998,75.099998,75.629997,3218
2026-06-01T04:00,75.68,76.254997,75.540001,76.059998,3324
2026-06-01T08:00,76.099998,76.565002,75.589996,76.004997,4339
2026-06-01T12:00,75.989998,76.205002,74.055,75.175003,15364
2026-06-01T16:00,75.169998,75.739998,74.849998,75.114998,6107
2026-06-01T20:00,75.110001,75.419998,75.004997,75.309998,489
2026-06-02T00:00,75.300003,76.220001,74.769997,75.525002,3091
2026-06-02T04:00,75.559998,77.269997,75.550003,77.260002,5169
2026-06-02T08:00,77.254997,77.355003,76.464996,76.620003,3552
2026-06-02T12:00,76.610001,77.040001,75.550003,76.095001,10762
2026-06-02T16:00,76.105003,76.120003,75.044998,75.455002,7087
2026-06-02T20:00,75.445,75.595001,74.555,75.105003,1402
2026-06-03T00:00,75.129997,75.625,74.105003,75.425003,2920
2026-06-03T04:00,75.415001,75.485001,74.260002,74.330002,3007
2026-06-03T08:00,74.334999,75.120003,74.205002,74.790001,3366
2026-06-03T12:00,74.809998,74.839996,73.394997,73.644997,13621
2026-06-03T16:00,73.644997,73.934998,73.309998,73.434998,7318
2026-06-03T20:00,73.434998,73.625,72.57,73.400002,1937
2026-06-04T00:00,73.404999,74.050003,72.974998,73.650002,3035
2026-06-04T04:00,73.695,74.169998,73.099998,73.43,2754
2026-06-04T08:00,73.440002,74.915001,73.355003,74.894997,4309
2026-06-04T12:00,74.855003,75.334999,73.400002,74.080002,12136
2026-06-04T16:00,74.089996,74.400002,73.860001,74.315002,6374
2026-06-04T20:00,74.339996,74.379997,74.035004,74.050003,656
2026-06-05T00:00,74.050003,74.059998,72.519997,72.894997,5143
2026-06-05T04:00,72.904999,73.044998,71.440002,72.769997,7177
2026-06-05T08:00,72.775002,73.224998,72.584999,73.169998,6984
2026-06-05T12:00,73.169998,73.699997,68.629997,68.889999,36784
2026-06-05T16:00,68.904999,69.470001,67.964996,68.160004,18815
2026-06-05T20:00,68.154999,69.102997,67.699997,69.102997,1504
2026-06-07T20:00,67.264999,68.334999,67.025002,68.305,2305
2026-06-08T00:00,68.305,68.599998,67.019997,67.925003,5799
2026-06-08T04:00,68.010002,68.135002,66.305,67.080002,6639
2026-06-08T08:00,67.125,68.714996,66.724998,68.599998,7702
2026-06-08T12:00,68.589996,69.095001,67.849998,68.815002,17073
2026-06-08T16:00,68.830002,68.940002,68.190002,68.239998,10804
2026-06-08T20:00,68.254997,68.584999,67.940002,67.995003,1396
2026-06-09T00:00,68.010002,68.415001,67.535004,68.084999,3189
2026-06-09T04:00,68.099998,68.785004,67.885002,68.480003,2951
2026-06-09T08:00,68.455002,68.985001,68.290001,68.690002,3721
2026-06-09T12:00,68.709999,69.18,65.245003,65.389999,27339
2026-06-09T16:00,65.379997,65.93,64.459999,65.355003,17430
2026-06-09T20:00,65.360001,65.555,64.775002,65.029999,1007
2026-06-10T00:00,65.010002,65.239998,63.759998,64.239998,5850
2026-06-10T04:00,64.285004,65.385002,63.544998,64.480003,5506
2026-06-10T08:00,64.495003,64.629997,63.665001,63.895,8126
2026-06-10T12:00,63.895,65.889999,63.465,65.035004,25463
2026-06-10T16:00,65.050003,65.330002,63.825001,63.884998,13390
2026-06-10T20:00,63.884998,63.884998,61.595001,62.490002,3617
2026-06-11T00:00,62.355,64.650002,62.145,63.705002,8326
2026-06-11T04:00,63.724998,64.68,63.540001,64.544998,4051
2026-06-11T08:00,64.535004,64.824997,63.615002,63.895,4460
2026-06-11T12:00,63.895,64.400002,62.895,64.125,18388
2026-06-11T16:00,64.125,67.695,63.740002,67.375,26232
2026-06-11T20:00,67.404999,68.080002,67.205002,67.565002,2156
2026-06-12T00:00,67.629997,67.889999,66.580002,67.279999,4438
2026-06-12T04:00,67.199997,67.264999,65.964996,66.459999,3550
2026-06-12T08:00,66.470001,67.660004,66.400002,67.275002,4878
2026-06-12T12:00,67.275002,68.18,66.285004,67.595001,16139
2026-06-12T16:00,67.574997,68.445,67.43,67.875,11553
2026-06-12T20:00,67.894997,68.169998,67.870003,67.973999,493
